file_name,class_name,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,har_0,har_1,har_2,har_3,har_4,har_5,har_6,har_7,har_8,har_9,har_10,har_11,har_12,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,rgb_hist_0,rgb_hist_1,rgb_hist_2,rgb_hist_3,rgb_hist_4,rgb_hist_5,rgb_hist_6,rgb_hist_7,rgb_hist_8,rgb_hist_9,rgb_hist_10,rgb_hist_11,rgb_hist_12,rgb_hist_13,rgb_hist_14,rgb_hist_15,rgb_hist_16,rgb_hist_17,rgb_hist_18,rgb_hist_19,rgb_hist_20,rgb_hist_21,rgb_hist_22,rgb_hist_23,hsv_hist_0,hsv_hist_1,hsv_hist_2,hsv_hist_3,hsv_hist_4,hsv_hist_5,hsv_hist_6,hsv_hist_7,hsv_hist_8,hsv_hist_9,hsv_hist_10,hsv_hist_11,hsv_hist_12,hsv_hist_13,hsv_hist_14,hsv_hist_15,hsv_hist_16,hsv_hist_17,hsv_hist_18,hsv_hist_19,hsv_hist_20,hsv_hist_21,hsv_hist_22,hsv_hist_23,rgb_stat_0,rgb_stat_1,rgb_stat_2,rgb_stat_3,rgb_stat_4,rgb_stat_5
0-03-V2-B.png,acerola,0.0013970250051740306,7.135377492871481e-08,4.5923954090492605e-11,6.530190453427164e-11,2.2773019031104706e-21,1.7301867921111784e-14,-2.7572293824468555e-21,0.06925552878129393,484.96576716174604,0.9241532444070002,3199.2032887488594,0.3398132754696538,138.70792119666342,12311.847387833695,6.929705079076408,9.63231233040749,0.00038939302418372726,4.697741741606882,-0.42592407033058133,0.9972427407742097,0.05783582088473212,0.05223880596040321,0.05466417909427907,0.08264925371592365,0.09999999998134328,0.08097014923862497,0.05223880596040321,0.060634328346896575,0.3593283581419163,0.09944029848891038,0.73878646,0.4983017,0.42283428,0.13251936,0.08630008,0.04441385,0.010832646,0.0014443528,0.9603322,0.24522622,0.09765161,0.06171801,0.053763244,0.03401348,0.015086625,0.0024687203,0.5854992,0.042796414,0.06271888,0.08485496,0.0874375,0.1246999,0.23833176,0.7511509,0.5088843,0.0002555923,0.0,0.0,0.0,0.8608349,0.0,0.0,0.6376259,0.025052475,0.05939861,0.106270984,0.1365764,0.21496639,0.37659526,0.60934085,0.5854992,0.042796414,0.06271888,0.08485496,0.0874375,0.1246999,0.23833176,0.7511509,50.277798507462684,33.8419776119403,141.57630597014926,46.024383864195336,46.9815682242033,102.26932068571847
0-03-V2-W.png,acerola,0.004543471222190495,1.821938977034947e-07,4.0325334551637276e-10,4.558128864250543e-09,-6.117709549470199e-19,6.532279414133501e-13,-6.149365126742588e-18,0.09630444942461863,412.50931303496566,0.7499662287767068,824.6204888622218,0.4635170617148901,47.56169006407791,2885.972642413921,5.912520904167832,8.300494797008096,0.0008344416112034389,3.9080978140175744,-0.40364016699776706,0.9922745236288688,0.04505240233495952,0.05430788076026842,0.03933578330756284,0.06506056893084788,0.11079352115002129,0.0760854770551129,0.04423574247390285,0.060432829718193436,0.418129848861014,0.08656594527200681,0.9764471,0.2016026,0.074292995,0.018137258,0.006975868,0.0031391406,0.0006975868,0.0,0.98593634,0.15396355,0.0619875,0.01809365,0.0065338174,0.0033506756,0.0010052028,0.0,0.79983157,0.51738816,0.2972723,0.062095847,0.017377568,0.0069510275,0.0013902055,0.0,0.557577,0.0,0.0,0.00018965204,0.005499909,0.830107,0.0,0.0,0.8131962,0.13503914,0.14155418,0.12822795,0.14362715,0.16346844,0.21351583,0.43710038,0.79983157,0.51738816,0.2972723,0.062095847,0.017377568,0.0069510275,0.0013902055,0.0,20.18687899823057,16.908942425479786,37.22648700149721,27.541286218970736,27.437207180955124,35.07520770292742
0-04-V1-B.png,acerola,0.0011841557176464428,6.081363962116351e-09,2.7428691516577777e-12,1.2891850411958636e-11,-2.3092299196398912e-23,5.197462795171846e-16,-7.310048144711957e-23,0.09784853105523364,645.6438791618829,0.926528960053318,4399.107474331705,0.4312602597679389,175.91430027288612,16950.78601816494,6.299685680810931,8.564943775682536,0.000675728167130824,3.928422329920265,-0.4340248354313553,0.995557437244527,0.03846153845283675,0.045927601799563886,0.042533936641960646,0.09027149319224625,0.1300904977081243,0.09841628957049404,0.05113122170788886,0.05067873302020843,0.3828054297776458,0.0696832579027866,0.5979729,0.78168964,0.17621079,0.017871277,0.0042891065,0.0010722766,0.0007148511,0.0,0.7792997,0.32792547,0.40418723,0.2497572,0.16825247,0.17635527,0.00095327175,0.0,0.52042276,0.0013668359,0.0017085449,0.0054673436,0.00990956,0.038613115,0.08406041,0.84880507,0.99690664,0.0,0.0,0.0,0.0,0.0785943,0.0,0.0,0.59219486,0.0011672698,0.0019454496,0.008949068,0.030349014,0.27586475,0.7544454,0.05486168,0.52042276,0.0013668359,0.0017085449,0.0054673436,0.00990956,0.038613115,0.08406041,0.84880507,34.264932126696834,62.66968325791856,151.4502262443439,28.671989438981356,57.595857021608076,111.13133363020734
0-04-V1-W.png,acerola,0.002333014718746332,9.71217005112503e-09,3.2586838448913824e-11,8.266437468685431e-10,6.523297688807325e-20,8.144956988032427e-14,-1.189633043668305e-19,0.08339787330218018,496.2540542368389,0.8721238035610969,1940.6580441042404,0.43626259110310794,95.28756626869142,7266.378122180124,6.4156198636106,8.814405654795404,0.000681566540966417,3.77811355475228,-0.4479625389762014,0.9968209134118287,0.04092261904152937,0.04732142856438669,0.036160714280333225,0.07157738094172955,0.14062499997907366,0.1068452380793385,0.06220238094312464,0.052232142849370215,0.3656249999455915,0.07648809522671307,0.95847017,0.27090678,0.08736993,0.016194427,0.006197867,0.0027990367,0.0015994495,0.0,0.94564235,0.25029707,0.14283258,0.14759366,0.029926825,0.0052145226,0.0020404654,0.0,0.6852337,0.04822854,0.44473836,0.38485727,0.2796608,0.32238674,0.0087394,0.0012947259,0.97695196,0.0,0.0,0.0,0.0,0.21345913,0.0,0.0,0.69587463,0.014598768,0.042823054,0.07429151,0.1690213,0.3075474,0.46456525,0.41136086,0.6852337,0.04822854,0.44473836,0.38485727,0.2796608,0.32238674,0.0087394,0.0012947259,22.93824404761905,33.19553571428572,82.51190476190477,27.299363794478765,40.35684772924642,64.78680128067295
0-04-V2-B.png,acerola,0.0008085259508364958,8.739094109448388e-09,6.59299253899584e-12,1.5944191825401099e-12,-3.157649058087076e-24,1.3331606544711052e-16,-4.0929884230736556e-24,0.11351805317675431,670.3541750997335,0.9604805819721141,8491.263052984028,0.5210580455799636,241.31103029742926,33294.69803683638,6.155694329637491,7.856075049436561,0.0008386198080250314,3.1508506506039238,-0.5277782692255466,0.9981562981747025,0.016060371513920205,0.016060371513920205,0.022058823525143417,0.09829721360327065,0.22232972131920864,0.1379643962581338,0.04585913311806131,0.026509287920567087,0.3840944271702603,0.030766253864015814,0.7207695,0.38062704,0.53388995,0.22483382,0.0046990993,0.0010844076,0.0010844076,0.0010844076,0.7764433,0.0130907195,0.029045034,0.07322621,0.27122334,0.4029487,0.32194987,0.22622399,0.5103407,0.0010812302,0.0016218454,0.002432768,0.0021624605,0.0075686118,0.011893532,0.8598483,1.0,0.00019357336,0.00019357336,0.0,0.0,0.0,0.0,0.0,0.7009035,0.0014833936,0.0014833936,0.0074169682,0.28406987,0.5507099,0.35267684,0.017800722,0.5103407,0.0010812302,0.0016218454,0.002432768,0.0021624605,0.0075686118,0.011893532,0.8598483,46.82256191950464,114.5592105263158,152.36339009287926,40.53804707074125,93.00560076012275,116.2820127643654
0-04-V2-W.png,acerola,0.001298908402062641,1.763992738158539e-08,3.722692362284039e-11,2.8095072459161493e-11,-7.4329780811795045e-22,1.402011818886159e-15,-5.225575765195332e-22,0.06024383861318745,319.0417238749046,0.9485331024014391,3103.7004278773775,0.44687988887637464,159.75719696969696,12095.759987634605,6.847417734010958,8.872799422690417,0.0007232179373737556,3.3232279429425446,-0.5161935916707066,0.9989103895232259,0.024675324670746693,0.03376623375996916,0.023005565858440526,0.09795918365529514,0.22059369198133696,0.15213358067678412,0.05324675323687444,0.03617810759996695,0.30519480513818276,0.05324675323687444,0.8322603,0.45733565,0.3127391,0.019017918,0.004226204,0.0012074868,0.0003018717,0.0,0.65246606,0.2252327,0.35202456,0.52094907,0.357931,0.011419141,0.0019688173,0.00039376348,0.60736656,0.0004087258,0.15940307,0.274255,0.40586475,0.5791645,0.1741172,0.0024523549,0.9999991,0.0,0.0,0.0,0.00018580437,0.0013006306,0.0,0.0,0.6115192,0.0045206393,0.022603197,0.06041218,0.32877377,0.55850446,0.3600073,0.26877257,0.60736656,0.0004087258,0.15940307,0.274255,0.40586475,0.5791645,0.1741172,0.0024523549,32.920593692022265,71.39740259740259,108.96326530612244,30.376157571566722,53.55539632593776,73.67383709352731
0-05-V1-B.png,acerola,0.0008275857302778397,3.5615069370241056e-10,3.1282995964225037e-12,4.668224634210906e-13,5.55903725465098e-25,6.825786982720451e-18,9.600783604829237e-26,0.08036459859545446,926.727196148982,0.9387140274429864,7576.617403095272,0.5000477075151013,260.8540957894352,29379.742416232086,6.016854095834837,7.918683388262049,0.0007798017716617121,3.356054144778987,-0.45342902018137615,0.9950363060490367,0.03630514705048135,0.036764705873905165,0.03262867646309083,0.0882352940973724,0.13832720585056818,0.1102941176217155,0.06249999998563878,0.058134191163112546,0.3635110293282373,0.07329963233609843,0.56514865,0.7776569,0.27102497,0.04812233,0.008854509,0.0019248934,0.0019248934,0.0007699573,0.57894206,0.0033610568,0.007562378,0.008402642,0.053356778,0.553314,0.5957473,0.027728718,0.49408644,0.002515349,0.0017966779,0.0046713627,0.007905383,0.010061396,0.1958379,0.846954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54240143,0.0023668427,0.0059171068,0.012228687,0.08599529,0.28086534,0.7869752,0.0,0.49408644,0.002515349,0.0017966779,0.0046713627,0.007905383,0.010061396,0.1958379,0.846954,37.88189338235294,129.31204044117646,157.93382352941177,32.573458036780906,89.84705172843726,108.41923471060642
0-05-V1-W.png,acerola,0.0013294500820310337,2.4322661364609583e-09,7.367767903766036e-12,2.6589676208094385e-11,-3.707716066114083e-22,-1.290065818984623e-15,3.2194523723894364e-23,0.06620085552401644,709.6237533576765,0.8943298959968773,3361.2745153299456,0.45039541060064014,168.28422259296565,12735.474307962108,6.667910970697822,8.877763644727093,0.0006378907563739791,3.6425565914832463,-0.48700313263317463,0.9982919347462289,0.035030758708983124,0.04186602870097983,0.03639781270738247,0.09330143539075504,0.14832535882632852,0.11927546136034253,0.06356801092556938,0.052460697188574726,0.3364661653560379,0.07330827066416468,0.933387,0.30560648,0.18377171,0.03593871,0.014273531,0.007901419,0.0071367654,0.0035683827,0.6001935,0.0457256,0.43637344,0.5101825,0.42773238,0.060127363,0.018002205,0.008641059,0.60283554,0.006509322,0.06545485,0.3739244,0.49036893,0.4976015,0.06436996,0.015188418,1.0,0.00017094017,0.0,0.0,0.00017094017,0.0,0.0,0.0,0.6648869,0.015462486,0.033244345,0.092388354,0.2818038,0.3316703,0.463488,0.37921745,0.60283554,0.006509322,0.06545485,0.3739244,0.49036893,0.4976015,0.06436996,0.015188418,30.937969924812034,81.16302118933699,104.81442241968558,36.123403599441154,57.94601819721576,71.4625556952608
0-05-V2-B.png,acerola,0.0008305458024586486,2.126044656606215e-09,1.2288439577810246e-12,3.15603265560848e-13,8.307702301887017e-26,1.4335479244248995e-17,1.7812326202742168e-25,0.09058429855301081,914.2224138746217,0.9394877120904094,7567.886434235876,0.5543578161457394,252.5618768912247,29357.323323068886,5.852569588688587,7.374262150205007,0.0009371769532717023,2.8805369332807373,-0.5170053628659623,0.9969502985633685,0.022417582412655474,0.029010989004612967,0.02263736263238739,0.09010989009008573,0.17230769226982248,0.14329670326520952,0.057362637350030186,0.04725274724236203,0.36879120871015575,0.0468131868028982,0.5734225,0.7433531,0.34360433,0.020212019,0.007485933,0.007485933,0.004117263,0.00336867,0.62511176,0.00083016173,0.003320647,0.006226213,0.15482517,0.6097538,0.46115485,0.027395338,0.5178626,0.0,0.00068773254,0.0010315988,0.0030947963,0.0061895926,0.20528816,0.83043706,0.99999976,0.0006597755,0.0,0.0,0.0,0.0,0.0,0.0,0.59450305,0.004708935,0.0078482255,0.009810281,0.033747368,0.5929334,0.54191995,0.0,0.5178626,0.0,0.00068773254,0.0010315988,0.0030947963,0.0061895926,0.20528816,0.83043706,40.614505494505494,123.21648351648352,155.58703296703297,33.70588314851576,88.3814183689596,109.94115212584028
0-05-V2-W.png,acerola,0.001413073606231871,1.0757516031018113e-09,6.8324614503469455e-12,1.3980567234704758e-11,1.2794111768577692e-22,4.509495259788583e-16,4.79727219695983e-23,0.05968367269661713,458.374312551855,0.908666483367144,2514.0010267372077,0.4750994136204216,159.11488661056458,9597.629794396975,6.21233560353774,8.155623714260077,0.0008454632447464004,3.284646356922186,-0.46728520234482995,0.9963456964457079,0.026767676760917253,0.04924242422998929,0.03131313130522396,0.08181818179752066,0.16792929288688654,0.14444444440796858,0.060353535338294566,0.05025252523983522,0.3199494948686996,0.06792929291213907,0.8834113,0.46263525,0.073162615,0.0123757655,0.0058238897,0.003639931,0.0003639931,0.0,0.46353927,0.02182872,0.35867584,0.8093747,0.028248932,0.0107003525,0.0025680847,0.0,0.54843384,0.0030412227,0.04359086,0.33808258,0.63865674,0.41816813,0.016219854,0.0010137409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53322345,0.006867643,0.017659653,0.051507324,0.14618269,0.2874599,0.769176,0.13048522,0.54843384,0.0030412227,0.04359086,0.33808258,0.63865674,0.41816813,0.016219854,0.0010137409,26.80378787878788,74.61262626262626,103.92272727272727,24.594573923124894,48.865274920977825,67.23320329186477
